,Fecha,Latitud,Longitud,altura,V_radial,Reflectividad
4175,2020-08-18_00:00:06,4.536,-74.826,5469.3,-4.879,4.976
4176,2020-08-18_00:00:06,4.536,-74.826,7004.3,-3.529,7.154
4177,2020-08-18_00:00:06,4.859,-74.826,3854.0,-1.233,12.667
4178,2020-08-18_00:00:06,4.859,-74.826,6305.6,-2.899,2.741
4179,2020-08-18_00:00:06,5.021,-74.826,6218.9,-3.226,3.817
4180,2020-08-18_00:00:06,5.183,-74.826,6329.8,-1.961,6.971
4181,2020-08-18_00:00:06,5.263,-74.826,4511.3,-6.531,6.000
4182,2020-08-18_00:00:06,5.263,-74.826,5139.5,-5.051,5.632
4183,2020-08-18_00:00:06,5.263,-74.826,6452.6,-4.680,8.478
4184,2020-08-18_00:00:06,5.344,-74.826,3918.5,5.045,10.636
4185,2020-08-18_00:00:06,5.344,-74.826,4578.7,-4.014,9.559
4186,2020-08-18_00:00:06,5.344,-74.826,5238.5,-2.974,11.562
4187,2020-08-18_00:00:06,5.344,-74.826,6618.8,2.262,12.492
4188,2020-08-18_00:00:06,5.425,-74.826,3963.0,4.876,11.400
4189,2020-08-18_00:00:06,5.425,-74.826,4661.3,1.343,10.208
4190,2020-08-18_00:00:06,5.425,-74.826,5359.5,-3.237,9.261
4191,2020-08-18_00:00:06,5.425,-74.826,6822.6,-1.501,9.760
4192,2020-08-18_00:00:06,5.506,-74.826,5502.4,-2.358,7.760
4193,2020-08-18_00:00:06,5.506,-74.826,7058.6,-5.742,8.902
4194,2020-08-18_00:00:06,5.829,-74.826,5286.2,-4.816,4.500
4195,2020-08-18_00:00:06,5.829,-74.826,6247.2,-4.843,12.368
4196,2020-08-18_00:00:06,5.910,-74.826,5448.5,-5.222,9.825
4197,2020-08-18_00:00:06,5.910,-74.826,6469.7,-5.707,10.750
4198,2020-08-18_00:00:06,5.991,-74.826,4538.2,-3.777,11.250
4199,2020-08-18_00:00:06,5.991,-74.826,5622.8,-3.547,12.974
4200,2020-08-18_00:00:06,5.991,-74.826,6706.3,-4.541,13.142
4201,2020-08-18_00:00:06,6.072,-74.826,4660.1,-4.555,9.636
4202,2020-08-18_00:00:06,6.072,-74.826,5808.6,-5.366,10.667
4203,2020-08-18_00:00:06,6.072,-74.826,6956.4,-6.061,11.156
4204,2020-08-18_00:00:06,6.153,-74.826,4786.3,-3.605,12.484
4205,2020-08-18_00:00:06,6.153,-74.826,6000.5,-4.191,14.500
4206,2020-08-18_00:00:06,6.153,-74.826,7214.1,-4.834,12.500
4207,2020-08-18_00:00:06,6.234,-74.826,4927.1,-3.633,15.500
4208,2020-08-18_00:00:06,6.234,-74.826,6208.2,-4.105,15.750
4209,2020-08-18_00:00:06,6.638,-74.826,5761.1,-5.167,13.885
4210,2020-08-18_00:00:06,6.719,-74.826,5961.5,-3.592,16.724
4211,2020-08-18_00:00:06,3.000,-74.745,6720.3,0.000,16.667
4212,2020-08-18_00:00:06,3.081,-74.745,6473.9,0.000,17.161
4213,2020-08-18_00:00:06,3.161,-74.745,6271.4,0.000,15.370
4214,2020-08-18_00:00:06,3.404,-74.745,5649.0,0.000,15.625
4215,2020-08-18_00:00:06,3.485,-74.745,5468.5,0.000,13.761
4216,2020-08-18_00:00:06,3.566,-74.745,5293.2,0.000,13.038
4217,2020-08-18_00:00:06,3.647,-74.745,5128.1,-2.669,12.371
4218,2020-08-18_00:00:06,3.647,-74.745,6499.0,0.000,10.100
4219,2020-08-18_00:00:06,3.727,-74.745,4970.4,-3.628,14.149
4220,2020-08-18_00:00:06,3.727,-74.745,6270.6,-3.526,13.014
4221,2020-08-18_00:00:06,3.808,-74.745,4826.8,-4.064,15.811
4222,2020-08-18_00:00:06,3.808,-74.745,6061.1,-5.012,13.650
4223,2020-08-18_00:00:06,3.889,-74.745,4687.8,-3.867,15.125
4224,2020-08-18_00:00:06,3.889,-74.745,5854.7,-4.942,13.375
4225,2020-08-18_00:00:06,3.970,-74.745,4562.0,-2.735,9.917
4226,2020-08-18_00:00:06,3.970,-74.745,5659.3,-4.580,10.080
4227,2020-08-18_00:00:06,3.970,-74.745,6755.7,-4.403,9.143
4228,2020-08-18_00:00:06,4.051,-74.745,4444.4,-2.741,11.780
4229,2020-08-18_00:00:06,4.051,-74.745,5474.6,-3.680,10.893
4230,2020-08-18_00:00:06,4.051,-74.745,6505.8,-4.694,9.983
4231,2020-08-18_00:00:06,4.132,-74.745,4334.6,4.131,15.767
4232,2020-08-18_00:00:06,4.132,-74.745,5299.0,-4.501,12.178
4233,2020-08-18_00:00:06,4.132,-74.745,6264.9,-4.660,8.586
4234,2020-08-18_00:00:06,4.212,-74.745,4235.4,1.929,17.932
4235,2020-08-18_00:00:06,4.212,-74.745,5136.5,-5.656,14.599
4236,2020-08-18_00:00:06,4.212,-74.745,6039.0,-5.202,10.000
4237,2020-08-18_00:00:06,4.212,-74.745,7930.9,-3.698,5.000
4238,2020-08-18_00:00:06,4.293,-74.745,4145.7,0.971,16.286
4239,2020-08-18_00:00:06,4.293,-74.745,4986.0,-2.417,12.306
4240,2020-08-18_00:00:06,4.293,-74.745,5827.2,-5.877,7.034
4241,2020-08-18_00:00:06,4.374,-74.745,4066.3,-1.228,15.491
4242,2020-08-18_00:00:06,4.374,-74.745,4847.6,-3.820,14.174
4243,2020-08-18_00:00:06,4.374,-74.745,5630.3,-5.240,8.188
4244,2020-08-18_00:00:06,4.374,-74.745,7264.0,-3.219,7.000
4245,2020-08-18_00:00:06,4.455,-74.745,3995.6,-1.403,14.019
4246,2020-08-18_00:00:06,4.455,-74.745,4721.2,-4.403,13.207
4247,2020-08-18_00:00:06,4.455,-74.745,5446.9,-5.374,10.983
4248,2020-08-18_00:00:06,4.455,-74.745,6965.3,-3.538,10.452
4249,2020-08-18_00:00:06,4.536,-74.745,3934.0,-0.556,6.950
4250,2020-08-18_00:00:06,4.536,-74.745,4607.2,-3.095,6.471
4251,2020-08-18_00:00:06,4.536,-74.745,5280.3,-4.993,7.019
4252,2020-08-18_00:00:06,4.536,-74.745,6692.1,-3.956,9.480
4253,2020-08-18_00:00:06,4.617,-74.745,6450.3,-4.433,2.500
4254,2020-08-18_00:00:06,4.940,-74.745,8503.9,-1.469,-1.333
4255,2020-08-18_00:00:06,5.021,-74.745,5839.9,-1.172,-0.714
4256,2020-08-18_00:00:06,5.021,-74.745,8472.0,-1.450,-1.148
4257,2020-08-18_00:00:06,5.102,-74.745,8547.0,-0.210,-0.300
4258,2020-08-18_00:00:06,5.183,-74.745,5962.7,-1.612,4.278
4259,2020-08-18_00:00:06,5.263,-74.745,6100.2,-2.115,6.396
4260,2020-08-18_00:00:06,5.344,-74.745,6279.6,-5.037,7.409
4261,2020-08-18_00:00:06,5.425,-74.745,6499.9,-6.043,6.853
4262,2020-08-18_00:00:06,5.506,-74.745,5316.2,-2.036,9.250
4263,2020-08-18_00:00:06,5.506,-74.745,6749.1,-4.042,10.167
4264,2020-08-18_00:00:06,5.587,-74.745,7027.2,4.220,11.596
4265,2020-08-18_00:00:06,5.829,-74.745,5174.8,-4.636,8.222
4266,2020-08-18_00:00:06,5.829,-74.745,6090.9,-4.783,13.733
4267,2020-08-18_00:00:06,5.910,-74.745,5338.6,-4.130,8.800
4268,2020-08-18_00:00:06,5.910,-74.745,6318.0,-4.648,11.719
4269,2020-08-18_00:00:06,5.991,-74.745,4468.7,-2.607,14.404
4270,2020-08-18_00:00:06,5.991,-74.745,5513.0,-3.486,17.142
4271,2020-08-18_00:00:06,5.991,-74.745,6557.0,-4.223,16.544
4272,2020-08-18_00:00:06,6.072,-74.745,4590.8,-4.190,13.311
4273,2020-08-18_00:00:06,6.072,-74.745,5702.7,-4.528,14.193
4274,2020-08-18_00:00:06,6.072,-74.745,6814.3,-4.840,11.056
4275,2020-08-18_00:00:06,3.161,-74.664,6202.3,0.000,15.583
4276,2020-08-18_00:00:06,3.404,-74.664,5591.7,0.000,12.053
4277,2020-08-18_00:00:06,3.485,-74.664,5404.9,0.000,12.239
4278,2020-08-18_00:00:06,3.566,-74.664,5236.3,0.000,11.577
4279,2020-08-18_00:00:06,3.647,-74.664,5070.4,0.000,11.244
4280,2020-08-18_00:00:06,3.727,-74.664,4915.6,1.613,13.779
4281,2020-08-18_00:00:06,3.727,-74.664,6190.3,1.645,12.644
4282,2020-08-18_00:00:06,3.808,-74.664,4769.0,-4.996,14.979
4283,2020-08-18_00:00:06,3.808,-74.664,5972.9,-5.518,13.100
4284,2020-08-18_00:00:06,3.889,-74.664,4630.2,-3.400,14.979
4285,2020-08-18_00:00:06,3.889,-74.664,5764.4,-4.100,12.500
4286,2020-08-18_00:00:06,3.970,-74.664,4502.9,-3.620,19.264
4287,2020-08-18_00:00:06,3.970,-74.664,5567.6,-3.785,17.443
4288,2020-08-18_00:00:06,3.970,-74.664,6632.5,-3.712,12.659
4289,2020-08-18_00:00:06,4.051,-74.664,4383.8,-3.988,18.570
4290,2020-08-18_00:00:06,4.051,-74.664,5378.2,-3.887,17.698
4291,2020-08-18_00:00:06,4.051,-74.664,6373.8,-3.886,13.776
4292,2020-08-18_00:00:06,4.132,-74.664,4275.2,-4.179,20.952
4293,2020-08-18_00:00:06,4.132,-74.664,5203.1,-4.175,19.451
4294,2020-08-18_00:00:06,4.132,-74.664,6131.7,-4.459,14.290
4295,2020-08-18_00:00:06,4.212,-74.664,4176.2,-1.658,18.495
4296,2020-08-18_00:00:06,4.212,-74.664,5038.1,-2.709,18.770
4297,2020-08-18_00:00:06,4.212,-74.664,5900.1,-3.154,15.641
4298,2020-08-18_00:00:06,4.212,-74.664,7702.0,-3.916,7.528
4299,2020-08-18_00:00:06,4.293,-74.664,4085.7,1.236,14.736
4300,2020-08-18_00:00:06,4.293,-74.664,4882.4,1.720,14.500
4301,2020-08-18_00:00:06,4.293,-74.664,5678.5,2.079,13.773
4302,2020-08-18_00:00:06,4.293,-74.664,7348.3,-4.642,9.644
4303,2020-08-18_00:00:06,4.374,-74.664,4006.3,2.824,14.946
4304,2020-08-18_00:00:06,4.374,-74.664,4742.1,4.924,13.056
4305,2020-08-18_00:00:06,4.374,-74.664,5476.7,4.299,11.351
4306,2020-08-18_00:00:06,4.374,-74.664,7014.5,-4.729,7.757
4307,2020-08-18_00:00:06,4.455,-74.664,3935.5,-0.964,9.125
4308,2020-08-18_00:00:06,4.455,-74.664,4610.1,2.548,8.714
4309,2020-08-18_00:00:06,4.455,-74.664,5285.6,2.037,7.282
4310,2020-08-18_00:00:06,4.455,-74.664,6699.7,-4.924,6.041
4311,2020-08-18_00:00:06,4.536,-74.664,3874.1,-1.145,7.000
4312,2020-08-18_00:00:06,4.536,-74.664,5110.8,-3.582,4.477
4313,2020-08-18_00:00:06,4.536,-74.664,6404.4,-4.212,6.110
4314,2020-08-18_00:00:06,5.021,-74.664,7693.8,-2.001,-1.111
4315,2020-08-18_00:00:06,5.102,-74.664,7789.1,2.990,-1.300
4316,2020-08-18_00:00:06,5.183,-74.664,5608.2,-1.023,-2.000
4317,2020-08-18_00:00:06,5.183,-74.664,7995.3,-5.279,-0.811
4318,2020-08-18_00:00:06,5.263,-74.664,5762.9,-1.499,2.672
4319,2020-08-18_00:00:06,5.263,-74.664,8306.9,-5.672,-1.055
4320,2020-08-18_00:00:06,5.344,-74.664,5960.4,-2.208,6.827
4321,2020-08-18_00:00:06,5.829,-74.664,5951.1,-5.928,5.500
4322,2020-08-18_00:00:06,5.910,-74.664,6184.8,-4.984,8.500
4323,2020-08-18_00:00:06,5.991,-74.664,4410.1,5.561,16.450
4324,2020-08-18_00:00:06,5.991,-74.664,5420.2,1.857,12.556
4325,2020-08-18_00:00:06,5.991,-74.664,6430.3,-5.644,13.217
4326,2020-08-18_00:00:06,6.072,-74.664,4529.9,5.753,16.875
4327,2020-08-18_00:00:06,3.323,-74.583,5728.9,0.000,14.067
4328,2020-08-18_00:00:06,3.404,-74.583,5548.6,0.000,12.708
4329,2020-08-18_00:00:06,3.647,-74.583,5020.5,5.448,10.050
4330,2020-08-18_00:00:06,3.727,-74.583,4863.6,3.462,12.262
4331,2020-08-18_00:00:06,3.727,-74.583,6113.8,1.033,12.823
4332,2020-08-18_00:00:06,3.808,-74.583,4716.8,-4.748,12.750
4333,2020-08-18_00:00:06,3.808,-74.583,5894.5,-5.718,10.250
4334,2020-08-18_00:00:06,3.889,-74.583,4580.4,-4.280,11.278
4335,2020-08-18_00:00:06,3.970,-74.583,4452.7,-4.553,13.289
4336,2020-08-18_00:00:06,3.970,-74.583,5487.7,-4.534,10.033
4337,2020-08-18_00:00:06,4.051,-74.583,4334.4,-5.205,14.851
4338,2020-08-18_00:00:06,4.051,-74.583,5298.7,-2.348,13.456
4339,2020-08-18_00:00:06,4.051,-74.583,6264.1,-4.728,10.576
4340,2020-08-18_00:00:06,4.132,-74.583,4224.4,-2.130,12.762
4341,2020-08-18_00:00:06,4.132,-74.583,5118.2,3.200,12.797
4342,2020-08-18_00:00:06,4.132,-74.583,6011.7,-3.251,10.587
4343,2020-08-18_00:00:06,4.212,-74.583,4125.4,4.904,12.875
4344,2020-08-18_00:00:06,4.212,-74.583,4950.5,5.140,9.519
4345,2020-08-18_00:00:06,4.212,-74.583,5775.5,1.235,7.563
4346,2020-08-18_00:00:06,4.212,-74.583,7504.0,0.446,2.750
4347,2020-08-18_00:00:06,4.293,-74.583,4037.4,5.188,14.650
4348,2020-08-18_00:00:06,4.293,-74.583,4797.3,4.806,12.932
4349,2020-08-18_00:00:06,4.293,-74.583,5556.6,5.051,12.289
4350,2020-08-18_00:00:06,4.293,-74.583,7143.5,-5.676,9.384
4351,2020-08-18_00:00:06,4.374,-74.583,3956.8,4.484,14.217
4352,2020-08-18_00:00:06,4.374,-74.583,4650.3,4.072,13.452
4353,2020-08-18_00:00:06,4.374,-74.583,5343.5,4.359,12.444
4354,2020-08-18_00:00:06,4.374,-74.583,6794.8,-5.338,8.617
4355,2020-08-18_00:00:06,4.455,-74.583,3885.0,4.006,9.260
4356,2020-08-18_00:00:06,4.455,-74.583,4513.8,4.482,10.480
4357,2020-08-18_00:00:06,4.455,-74.583,5143.4,4.408,10.369
4358,2020-08-18_00:00:06,4.455,-74.583,6463.2,-4.445,8.129
4359,2020-08-18_00:00:06,4.536,-74.583,4959.7,1.653,6.478
4360,2020-08-18_00:00:06,4.536,-74.583,6147.4,-5.839,4.103
4361,2020-08-18_00:00:06,4.698,-74.583,8005.8,-4.052,2.054
4362,2020-08-18_00:00:06,4.778,-74.583,7562.5,-3.882,2.917
4363,2020-08-18_00:00:06,5.183,-74.583,7287.2,-6.085,-0.500
4364,2020-08-18_00:00:06,5.263,-74.583,7651.5,-5.111,-0.958
4365,2020-08-18_00:00:06,5.910,-74.583,6070.2,-5.078,7.214
4366,2020-08-18_00:00:06,5.991,-74.583,4359.5,5.668,18.410
4367,2020-08-18_00:00:06,5.991,-74.583,5339.3,4.706,13.087
4368,2020-08-18_00:00:06,5.991,-74.583,6321.0,-5.636,9.474
4369,2020-08-18_00:00:06,6.072,-74.583,5531.3,5.666,9.500
4370,2020-08-18_00:00:06,3.727,-74.502,4820.6,5.060,11.531
4371,2020-08-18_00:00:06,3.727,-74.502,6048.7,5.771,8.600
4372,2020-08-18_00:00:06,3.889,-74.502,4541.1,-5.351,10.553
4373,2020-08-18_00:00:06,3.970,-74.502,4413.0,-4.475,10.214
4374,2020-08-18_00:00:06,3.970,-74.502,5424.9,-3.746,8.556
4375,2020-08-18_00:00:06,4.051,-74.502,5233.8,4.765,8.177
4376,2020-08-18_00:00:06,4.051,-74.502,6173.0,-2.610,7.775
4377,2020-08-18_00:00:06,4.132,-74.502,5053.4,5.271,10.295
4378,2020-08-18_00:00:06,4.132,-74.502,5920.9,4.382,8.500
4379,2020-08-18_00:00:06,4.132,-74.502,7738.6,3.882,5.750
4380,2020-08-18_00:00:06,4.212,-74.502,4884.5,4.083,9.050
4381,2020-08-18_00:00:06,4.212,-74.502,5681.5,4.528,12.171
4382,2020-08-18_00:00:06,4.212,-74.502,7346.4,4.195,9.897
4383,2020-08-18_00:00:06,4.293,-74.502,4723.5,4.004,4.500
4384,2020-08-18_00:00:06,4.293,-74.502,5450.0,4.547,4.900
4385,2020-08-18_00:00:06,4.293,-74.502,6968.5,3.371,6.917
4386,2020-08-18_00:00:06,4.374,-74.502,4572.6,3.267,6.188
4387,2020-08-18_00:00:06,4.374,-74.502,5229.8,2.934,7.745
4388,2020-08-18_00:00:06,4.374,-74.502,6604.3,4.929,8.243
4389,2020-08-18_00:00:06,4.455,-74.502,4433.9,4.276,5.829
4390,2020-08-18_00:00:06,4.455,-74.502,5023.7,2.931,6.530
4391,2020-08-18_00:00:06,4.455,-74.502,6256.9,5.179,4.387
4392,2020-08-18_00:00:06,4.617,-74.502,5622.7,-4.465,-0.738
4393,2020-08-18_00:00:06,4.617,-74.502,8023.8,-6.339,-1.531
4394,2020-08-18_00:00:06,4.698,-74.502,5341.2,-4.427,-0.643
4395,2020-08-18_00:00:06,4.698,-74.502,7443.8,-3.585,2.625
4396,2020-08-18_00:00:06,4.778,-74.502,6938.3,-2.864,2.808
4397,2020-08-18_00:00:06,5.910,-74.502,4208.4,4.370,19.938
4398,2020-08-18_00:00:06,5.910,-74.502,5091.4,4.391,14.542
4399,2020-08-18_00:00:06,5.910,-74.502,5974.3,0.000,8.667
4400,2020-08-18_00:00:06,5.991,-74.502,4319.5,4.709,22.979
4401,2020-08-18_00:00:06,5.991,-74.502,5274.5,5.238,20.829
4402,2020-08-18_00:00:06,5.991,-74.502,6229.5,-4.623,15.768
4403,2020-08-18_00:00:06,4.132,-74.420,7614.7,3.882,6.167
4404,2020-08-18_00:00:06,4.212,-74.420,7218.8,1.869,8.013
4405,2020-08-18_00:00:06,4.293,-74.420,6834.4,1.987,6.458
4406,2020-08-18_00:00:06,4.374,-74.420,6460.3,4.319,5.562
4407,2020-08-18_00:00:06,4.455,-74.420,6096.1,3.897,7.281
4408,2020-08-18_00:00:06,4.455,-74.420,8993.0,3.991,-0.853
4409,2020-08-18_00:00:06,4.536,-74.420,8289.9,3.962,1.014
4410,2020-08-18_00:00:06,4.617,-74.420,7603.8,4.165,-1.135
4411,2020-08-18_00:00:06,4.698,-74.420,6968.5,-4.826,-2.727
4412,2020-08-18_00:00:06,4.455,-74.339,8761.6,3.863,2.165
4413,2020-08-18_00:00:06,4.536,-74.339,8024.4,2.667,3.617
4414,2020-08-18_00:00:06,4.617,-74.339,7295.7,3.185,2.104
4415,2020-08-18_00:00:06,4.859,-74.339,6332.4,-4.061,-5.278
4416,2020-08-18_00:00:06,4.859,-74.339,7538.9,-3.882,-6.855
4417,2020-08-18_00:00:06,4.940,-74.339,6529.2,-6.190,-7.970
4418,2020-08-18_00:00:06,5.829,-74.339,4054.6,3.271,23.286
4419,2020-08-18_00:00:06,4.455,-74.258,8634.5,2.068,0.574
4420,2020-08-18_00:00:06,4.536,-74.258,7866.5,1.494,1.355
4421,2020-08-18_00:00:06,4.617,-74.258,7127.4,0.762,1.167
4422,2020-08-18_00:00:06,4.698,-74.258,7935.2,-1.067,-0.500
4423,2020-08-18_00:00:06,5.829,-74.258,4045.8,1.367,17.339
4424,2020-08-18_00:00:06,4.536,-74.177,7853.2,-2.083,-1.375
4425,2020-08-18_00:00:06,4.698,-74.177,7889.9,-1.876,-1.083
4426,2020-08-18_00:00:06,4.940,-74.177,3549.7,-0.315,-24.750
4427,2020-08-18_00:00:06,5.021,-74.177,3545.4,-1.049,-22.727
4428,2020-08-18_00:00:06,5.021,-74.177,3571.2,-0.079,-23.667
4429,2020-08-18_00:00:06,5.021,-74.177,3597.0,-1.049,-26.071
4430,2020-08-18_00:00:06,5.021,-74.177,3651.1,-4.512,-21.867
4431,2020-08-18_00:00:06,5.021,-74.177,3785.3,0.000,-25.125
4432,2020-08-18_00:00:06,5.021,-74.177,4363.7,-1.207,-25.500
4433,2020-08-18_00:00:06,5.102,-74.177,5328.5,-2.083,-9.176
4434,2020-08-18_00:00:06,5.102,-74.177,6252.6,-1.724,-10.805
4435,2020-08-18_00:00:06,5.183,-74.177,5899.2,-1.183,-4.472
4436,2020-08-18_00:00:06,5.183,-74.177,6909.0,-1.161,-7.739
4437,2020-08-18_00:00:06,4.536,-74.096,7959.2,-4.004,-2.500
4438,2020-08-18_00:00:06,4.617,-74.096,7224.1,1.767,0.605
4439,2020-08-18_00:00:06,4.698,-74.096,6505.9,5.472,-0.025
4440,2020-08-18_00:00:06,4.698,-74.096,8126.9,-3.331,-3.000
4441,2020-08-18_00:00:06,4.940,-74.096,7342.8,0.000,-10.125
4442,2020-08-18_00:00:06,5.021,-74.096,6705.1,0.000,-10.412
4443,2020-08-18_00:00:06,5.102,-74.096,6264.1,-3.927,-8.097
4444,2020-08-18_00:00:06,5.102,-74.096,7664.0,-0.966,-10.547
4445,2020-08-18_00:00:06,5.183,-74.096,6299.8,-3.771,-5.687
4446,2020-08-18_00:00:06,5.183,-74.096,7496.7,-2.238,-7.729
4447,2020-08-18_00:00:06,4.536,-74.015,8187.0,4.397,-0.907
4448,2020-08-18_00:00:06,4.617,-74.015,7488.1,2.310,-0.968
4449,2020-08-18_00:00:06,4.698,-74.015,6826.4,0.000,-0.963
4450,2020-08-18_00:00:06,5.021,-74.015,7254.2,0.000,-6.913
4451,2020-08-18_00:00:06,5.021,-74.015,9146.7,0.000,-8.900
4452,2020-08-18_00:00:06,5.102,-74.015,6403.0,0.000,-6.167
4453,2020-08-18_00:00:06,5.102,-74.015,7646.1,0.000,-6.152
4454,2020-08-18_00:00:06,4.536,-73.934,8519.2,4.517,-1.048
4455,2020-08-18_00:00:06,4.617,-73.934,7867.1,2.938,-0.630
4456,2020-08-18_00:00:06,4.698,-73.934,7269.3,0.000,-1.143
4457,2020-08-18_00:00:06,5.102,-73.934,7466.2,0.000,-3.000
4458,2020-08-18_00:00:06,5.183,-73.934,6394.7,-4.483,-0.981
4459,2020-08-18_00:00:06,5.183,-73.934,7954.3,0.000,-2.250
4460,2020-08-18_00:00:06,5.183,-73.852,7052.9,-3.310,-1.043
4461,2020-08-18_00:00:06,5.263,-73.771,8078.9,0.000,-0.214
4462,2020-08-18_00:00:06,5.344,-73.771,8511.6,0.000,-0.750
4463,2020-08-18_00:00:06,5.506,-73.771,6377.6,-2.840,3.157
4464,2020-08-18_00:00:06,5.587,-73.771,6681.0,-1.896,6.136
4465,2020-08-18_00:00:06,5.668,-73.771,7006.9,-2.260,6.756
4466,2020-08-18_00:00:06,5.344,-73.690,6167.3,-5.451,4.000
4467,2020-08-18_00:00:06,5.425,-73.690,6393.9,-4.133,3.715
4468,2020-08-18_00:00:06,5.506,-73.690,6650.9,-2.949,8.073
4469,2020-08-18_00:00:06,5.587,-73.690,6938.4,-2.357,11.143
4470,2020-08-18_00:00:06,5.668,-73.690,7245.0,-2.982,9.868
4471,2020-08-18_00:00:06,5.748,-73.690,7576.2,-3.650,5.696
4472,2020-08-18_00:00:06,5.344,-73.609,6499.1,-5.587,6.825
4473,2020-08-18_00:00:06,5.425,-73.609,6705.8,-4.507,10.272
4474,2020-08-18_00:00:06,5.506,-73.609,6951.6,-4.136,6.384
4475,2020-08-18_00:00:06,5.587,-73.609,7218.8,-4.122,9.541
4476,2020-08-18_00:00:06,5.668,-73.609,7511.8,-4.437,8.238
4477,2020-08-18_00:00:06,5.748,-73.609,7832.0,-4.771,5.364
4478,2020-08-18_00:00:06,5.344,-73.528,6853.0,-5.534,8.714
4479,2020-08-18_00:00:06,5.425,-73.528,7043.9,-5.792,9.089
4480,2020-08-18_00:00:06,5.506,-73.528,7270.2,-5.176,5.792
4481,2020-08-18_00:00:06,5.587,-73.528,7521.7,-5.835,6.946
4482,2020-08-18_00:00:06,5.668,-73.528,7810.0,-5.677,5.444
4483,2020-08-18_00:00:06,5.425,-73.447,7397.6,-4.713,5.667
4484,2020-08-18_00:05:06,5.748,-76.449,7626.8,0.000,17.700
4485,2020-08-18_00:05:06,5.829,-76.449,7719.0,-1.755,18.273
4486,2020-08-18_00:05:06,5.910,-76.449,7829.6,-4.294,18.385
4487,2020-08-18_00:05:06,6.395,-76.449,8636.0,-6.662,16.250
4488,2020-08-18_00:05:06,6.476,-76.449,8742.6,-5.661,20.385
4489,2020-08-18_00:05:06,5.829,-76.368,7463.1,-3.888,19.461
4490,2020-08-18_00:05:06,5.910,-76.368,7557.9,0.000,18.857
4491,2020-08-18_00:05:06,6.395,-76.368,8366.0,0.000,19.750
4492,2020-08-18_00:05:06,6.476,-76.368,8517.6,-2.034,18.875
4493,2020-08-18_00:05:06,5.829,-76.287,7213.3,-3.882,18.670
4494,2020-08-18_00:05:06,5.910,-76.287,7304.9,-2.168,17.441
4495,2020-08-18_00:05:06,6.395,-76.287,8115.5,0.000,15.500
4496,2020-08-18_00:05:06,6.476,-76.287,8267.4,0.000,16.917
4497,2020-08-18_00:05:06,5.829,-76.206,6968.1,0.000,15.786
4498,2020-08-18_00:05:06,4.617,-75.881,5737.2,-1.548,14.534
4499,2020-08-18_00:05:06,4.697,-75.881,5683.5,-0.105,16.700
4500,2020-08-18_00:05:06,4.617,-75.800,5534.2,-1.416,14.678
4501,2020-08-18_00:05:06,4.536,-75.719,6896.1,-4.459,11.250
4502,2020-08-18_00:05:06,4.212,-75.638,5527.9,0.000,15.365
4503,2020-08-18_00:05:06,4.536,-75.638,6644.9,-3.177,13.235
4504,2020-08-18_00:05:06,4.051,-75.557,5566.9,0.000,14.891
4505,2020-08-18_00:05:06,4.132,-75.557,5460.5,0.000,18.980
4506,2020-08-18_00:05:06,4.132,-75.557,6970.7,0.000,16.596
4507,2020-08-18_00:05:06,4.212,-75.557,5362.5,-3.655,15.212
4508,2020-08-18_00:05:06,4.212,-75.557,6834.4,0.000,13.395
4509,2020-08-18_00:05:06,4.455,-75.557,6498.2,-3.352,12.167
4510,2020-08-18_00:05:06,4.455,-75.557,7868.6,-1.839,14.200
4511,2020-08-18_00:05:06,4.536,-75.557,7748.9,-0.984,9.853
4512,2020-08-18_00:05:06,4.940,-75.557,4900.8,3.748,13.800
4513,2020-08-18_00:05:06,4.940,-75.557,6170.5,0.000,14.403
4514,2020-08-18_00:05:06,5.021,-75.557,4898.1,3.577,11.824
4515,2020-08-18_00:05:06,5.102,-75.557,4903.4,2.037,10.417
4516,2020-08-18_00:05:06,6.638,-75.557,6816.9,-5.771,17.500
4517,2020-08-18_00:05:06,6.719,-75.557,7004.6,0.000,16.000
4518,2020-08-18_00:05:06,3.889,-75.476,5658.8,-4.958,17.759
4519,2020-08-18_00:05:06,3.970,-75.476,5528.0,-3.121,14.989
4520,2020-08-18_00:05:06,4.051,-75.476,5415.3,0.000,16.189
4521,2020-08-18_00:05:06,4.132,-75.476,5308.5,-3.961,16.943
4522,2020-08-18_00:05:06,4.212,-75.476,5206.0,-3.812,13.391
4523,2020-08-18_00:05:06,4.293,-75.476,6487.0,-4.085,13.257
4524,2020-08-18_00:05:06,4.293,-75.476,7858.4,-5.194,13.240
4525,2020-08-18_00:05:06,4.374,-75.476,5037.2,-1.144,11.667
4526,2020-08-18_00:05:06,4.374,-75.476,6369.6,-4.670,14.588
4527,2020-08-18_00:05:06,4.374,-75.476,7703.1,-3.043,14.833
4528,2020-08-18_00:05:06,4.455,-75.476,4967.4,1.001,11.602
4529,2020-08-18_00:05:06,4.455,-75.476,6267.5,-4.548,14.713
4530,2020-08-18_00:05:06,4.455,-75.476,7568.9,-2.472,13.258
4531,2020-08-18_00:05:06,4.536,-75.476,7451.6,-2.308,9.929
4532,2020-08-18_00:05:06,4.617,-75.476,7343.3,-2.253,11.746
4533,2020-08-18_00:05:06,4.697,-75.476,6046.7,0.000,10.020
4534,2020-08-18_00:05:06,4.940,-75.476,4744.8,3.416,14.009
